temple,date,day_of_week,is_weekend,month,is_monsoon,time_slot,festival_multiplier,days_to_nearest_festival,footfall
Pavagadh,2022-01-23,6,1,1,0,Night 8-11,1.9,69,2131
Somnath,2022-01-24,0,0,1,0,Morning 6-9,1.0,36,725
Somnath,2022-01-24,0,0,1,0,Afternoon 10-1,1.0,36,1030
Somnath,2022-01-24,0,0,1,0,Evening 4-7,1.0,36,1319
Somnath,2022-01-24,0,0,1,0,Night 8-11,1.0,36,564
Dwarka,2022-01-24,0,0,1,0,Morning 6-9,1.0,53,944
Dwarka,2022-01-24,0,0,1,0,Afternoon 10-1,1.0,53,1363
Dwarka,2022-01-24,0,0,1,0,Evening 4-7,1.0,53,1768
Dwarka,2022-01-24,0,0,1,0,Night 8-11,1.0,53,662
Ambaji,2022-01-24,0,0,1,0,Morning 6-9,1.0,68,660
Ambaji,2022-01-24,0,0,1,0,Afternoon 10-1,1.0,68,944
Ambaji,2022-01-24,0,0,1,0,Evening 4-7,1.0,68,1264
Ambaji,2022-01-24,0,0,1,0,Night 8-11,1.0,68,472
Pavagadh,2022-01-24,0,0,1,0,Morning 6-9,1.0,68,1027
Pavagadh,2022-01-24,0,0,1,0,Afternoon 10-1,1.0,68,1525
Pavagadh,2022-01-24,0,0,1,0,Evening 4-7,1.0,68,1773
Pavagadh,2022-01-24,0,0,1,0,Night 8-11,1.0,68,795
Somnath,2022-01-25,1,0,1,0,Morning 6-9,1.0,35,701
Somnath,2022-01-25,1,0,1,0,Afternoon 10-1,1.0,35,1069
Somnath,2022-01-25,1,0,1,0,Evening 4-7,1.0,35,1336
Somnath,2022-01-25,1,0,1,0,Night 8-11,1.0,35,594
Dwarka,2022-01-25,1,0,1,0,Morning 6-9,1.0,52,926
Dwarka,2022-01-25,1,0,1,0,Afternoon 10-1,1.0,52,1282
Dwarka,2022-01-25,1,0,1,0,Evening 4-7,1.0,52,1569
Dwarka,2022-01-25,1,0,1,0,Night 8-11,1.0,52,696
Ambaji,2022-01-25,1,0,1,0,Morning 6-9,1.0,67,604
Ambaji,2022-01-25,1,0,1,0,Afternoon 10-1,1.0,67,1006
Ambaji,2022-01-25,1,0,1,0,Evening 4-7,1.0,67,1217
Ambaji,2022-01-25,1,0,1,0,Night 8-11,1.0,67,478
Pavagadh,2022-01-25,1,0,1,0,Morning 6-9,1.0,67,990
Pavagadh,2022-01-25,1,0,1,0,Afternoon 10-1,1.0,67,1647
Pavagadh,2022-01-25,1,0,1,0,Evening 4-7,1.0,67,1929
Pavagadh,2022-01-25,1,0,1,0,Night 8-11,1.0,67,853
Somnath,2022-01-26,2,0,1,0,Morning 6-9,1.0,34,676
Somnath,2022-01-26,2,0,1,0,Afternoon 10-1,1.0,34,1037
Somnath,2022-01-26,2,0,1,0,Evening 4-7,1.0,34,1318
Somnath,2022-01-26,2,0,1,0,Night 8-11,1.0,34,554
Dwarka,2022-01-26,2,0,1,0,Morning 6-9,1.0,51,876
Dwarka,2022-01-26,2,0,1,0,Afternoon 10-1,1.0,51,1345
Dwarka,2022-01-26,2,0,1,0,Evening 4-7,1.0,51,1558
Dwarka,2022-01-26,2,0,1,0,Night 8-11,1.0,51,679
Ambaji,2022-01-26,2,0,1,0,Morning 6-9,1.0,66,641
Ambaji,2022-01-26,2,0,1,0,Afternoon 10-1,1.0,66,957
Ambaji,2022-01-26,2,0,1,0,Evening 4-7,1.0,66,1196
Ambaji,2022-01-26,2,0,1,0,Night 8-11,1.0,66,466
Pavagadh,2022-01-26,2,0,1,0,Morning 6-9,1.0,66,997
Pavagadh,2022-01-26,2,0,1,0,Afternoon 10-1,1.0,66,1642
Pavagadh,2022-01-26,2,0,1,0,Evening 4-7,1.0,66,1963
Pavagadh,2022-01-26,2,0,1,0,Night 8-11,1.0,66,788
Somnath,2022-01-27,3,0,1,0,Morning 6-9,1.0,33,767
Somnath,2022-01-27,3,0,1,0,Afternoon 10-1,1.0,33,1067
Somnath,2022-01-27,3,0,1,0,Evening 4-7,1.0,33,1380
Somnath,2022-01-27,3,0,1,0,Night 8-11,1.0,33,554
Dwarka,2022-01-27,3,0,1,0,Morning 6-9,1.0,50,966
Dwarka,2022-01-27,3,0,1,0,Afternoon 10-1,1.0,50,1405
Dwarka,2022-01-27,3,0,1,0,Evening 4-7,1.0,50,1611
Dwarka,2022-01-27,3,0,1,0,Night 8-11,1.0,50,709
Ambaji,2022-01-27,3,0,1,0,Morning 6-9,1.0,65,654
Ambaji,2022-01-27,3,0,1,0,Afternoon 10-1,1.0,65,989
Ambaji,2022-01-27,3,0,1,0,Evening 4-7,1.0,65,1118
Ambaji,2022-01-27,3,0,1,0,Night 8-11,1.0,65,501
Pavagadh,2022-01-27,3,0,1,0,Morning 6-9,1.0,65,1107
Pavagadh,2022-01-27,3,0,1,0,Afternoon 10-1,1.0,65,1453
Pavagadh,2022-01-27,3,0,1,0,Evening 4-7,1.0,65,1846
Pavagadh,2022-01-27,3,0,1,0,Night 8-11,1.0,65,746
Somnath,2022-01-28,4,0,1,0,Morning 6-9,1.0,32,715
Somnath,2022-01-28,4,0,1,0,Afternoon 10-1,1.0,32,1093
Somnath,2022-01-28,4,0,1,0,Evening 4-7,1.0,32,1397
Somnath,2022-01-28,4,0,1,0,Night 8-11,1.0,32,554
Dwarka,2022-01-28,4,0,1,0,Morning 6-9,1.0,49,951
Dwarka,2022-01-28,4,0,1,0,Afternoon 10-1,1.0,49,1240
Dwarka,2022-01-28,4,0,1,0,Evening 4-7,1.0,49,1517
Dwarka,2022-01-28,4,0,1,0,Night 8-11,1.0,49,681
Ambaji,2022-01-28,4,0,1,0,Morning 6-9,1.0,64,647
Ambaji,2022-01-28,4,0,1,0,Afternoon 10-1,1.0,64,936
Ambaji,2022-01-28,4,0,1,0,Evening 4-7,1.0,64,1066
Ambaji,2022-01-28,4,0,1,0,Night 8-11,1.0,64,486
Pavagadh,2022-01-28,4,0,1,0,Morning 6-9,1.0,64,1007
Pavagadh,2022-01-28,4,0,1,0,Afternoon 10-1,1.0,64,1604
Pavagadh,2022-01-28,4,0,1,0,Evening 4-7,1.0,64,1966
Pavagadh,2022-01-28,4,0,1,0,Night 8-11,1.0,64,782
Somnath,2022-01-29,5,1,1,0,Morning 6-9,1.0,31,977
Somnath,2022-01-29,5,1,1,0,Afternoon 10-1,1.0,31,1404
Somnath,2022-01-29,5,1,1,0,Evening 4-7,1.0,31,1814
Somnath,2022-01-29,5,1,1,0,Night 8-11,1.0,31,792
Dwarka,2022-01-29,5,1,1,0,Morning 6-9,1.0,48,1183
Dwarka,2022-01-29,5,1,1,0,Afternoon 10-1,1.0,48,1848
Dwarka,2022-01-29,5,1,1,0,Evening 4-7,1.0,48,2198
Dwarka,2022-01-29,5,1,1,0,Night 8-11,1.0,48,912
Ambaji,2022-01-29,5,1,1,0,Morning 6-9,1.0,63,876
Ambaji,2022-01-29,5,1,1,0,Afternoon 10-1,1.0,63,1240
Ambaji,2022-01-29,5,1,1,0,Evening 4-7,1.0,63,1569
Ambaji,2022-01-29,5,1,1,0,Night 8-11,1.0,63,641
Pavagadh,2022-01-29,5,1,1,0,Morning 6-9,1.0,63,1581
Pavagadh,2022-01-29,5,1,1,0,Afternoon 10-1,1.0,63,2159
Pavagadh,2022-01-29,5,1,1,0,Evening 4-7,1.0,63,2599
Pavagadh,2022-01-29,5,1,1,0,Night 8-11,1.0,63,1131
Somnath,2022-01-30,6,1,1,0,Morning 6-9,1.0,30,993
Somnath,2022-01-30,6,1,1,0,Afternoon 10-1,1.0,30,1453
Somnath,2022-01-30,6,1,1,0,Evening 4-7,1.0,30,1863
Somnath,2022-01-30,6,1,1,0,Night 8-11,1.0,30,786
Dwarka,2022-01-30,6,1,1,0,Morning 6-9,1.0,47,1206
Dwarka,2022-01-30,6,1,1,0,Afternoon 10-1,1.0,47,1770
Dwarka,2022-01-30,6,1,1,0,Evening 4-7,1.0,47,2221
Dwarka,2022-01-30,6,1,1,0,Night 8-11,1.0,47,855
Ambaji,2022-01-30,6,1,1,0,Morning 6-9,1.0,62,826
Ambaji,2022-01-30,6,1,1,0,Afternoon 10-1,1.0,62,1364
Ambaji,2022-01-30,6,1,1,0,Evening 4-7,1.0,62,1710
Ambaji,2022-01-30,6,1,1,0,Night 8-11,1.0,62,666
Pavagadh,2022-01-30,6,1,1,0,Morning 6-9,1.9,62,2850
Pavagadh,2022-01-30,6,1,1,0,Afternoon 10-1,1.9,62,4148
Pavagadh,2022-01-30,6,1,1,0,Evening 4-7,1.9,62,5706
Pavagadh,2022-01-30,6,1,1,0,Night 8-11,1.9,62,2226
Somnath,2022-01-31,0,0,1,0,Morning 6-9,1.0,29,719
Somnath,2022-01-31,0,0,1,0,Afternoon 10-1,1.0,29,1022
Somnath,2022-01-31,0,0,1,0,Evening 4-7,1.0,29,1233
Somnath,2022-01-31,0,0,1,0,Night 8-11,1.0,29,557
Dwarka,2022-01-31,0,0,1,0,Morning 6-9,1.0,46,865
Dwarka,2022-01-31,0,0,1,0,Afternoon 10-1,1.0,46,1238
Dwarka,2022-01-31,0,0,1,0,Evening 4-7,1.0,46,1585
Dwarka,2022-01-31,0,0,1,0,Night 8-11,1.0,46,653
Ambaji,2022-01-31,0,0,1,0,Morning 6-9,1.0,61,681
Ambaji,2022-01-31,0,0,1,0,Afternoon 10-1,1.0,61,971
Ambaji,2022-01-31,0,0,1,0,Evening 4-7,1.0,61,1162
Ambaji,2022-01-31,0,0,1,0,Night 8-11,1.0,61,516
Pavagadh,2022-01-31,0,0,1,0,Morning 6-9,1.0,61,1066
Pavagadh,2022-01-31,0,0,1,0,Afternoon 10-1,1.0,61,1509
Pavagadh,2022-01-31,0,0,1,0,Evening 4-7,1.0,61,2056
Pavagadh,2022-01-31,0,0,1,0,Night 8-11,1.0,61,830
Somnath,2022-02-01,1,0,2,0,Morning 6-9,1.0,28,693
Somnath,2022-02-01,1,0,2,0,Afternoon 10-1,1.0,28,1054
Somnath,2022-02-01,1,0,2,0,Evening 4-7,1.0,28,1271
Somnath,2022-02-01,1,0,2,0,Night 8-11,1.0,28,522
Dwarka,2022-02-01,1,0,2,0,Morning 6-9,1.0,45,926
Dwarka,2022-02-01,1,0,2,0,Afternoon 10-1,1.0,45,1413
Dwarka,2022-02-01,1,0,2,0,Evening 4-7,1.0,45,1536
Dwarka,2022-02-01,1,0,2,0,Night 8-11,1.0,45,698
Ambaji,2022-02-01,1,0,2,0,Morning 6-9,1.0,60,621
Ambaji,2022-02-01,1,0,2,0,Afternoon 10-1,1.0,60,919
Ambaji,2022-02-01,1,0,2,0,Evening 4-7,1.0,60,1135
Ambaji,2022-02-01,1,0,2,0,Night 8-11,1.0,60,471
Pavagadh,2022-02-01,1,0,2,0,Morning 6-9,1.0,60,1065
Pavagadh,2022-02-01,1,0,2,0,Afternoon 10-1,1.0,60,1511
Pavagadh,2022-02-01,1,0,2,0,Evening 4-7,1.0,60,1958
Pavagadh,2022-02-01,1,0,2,0,Night 8-11,1.0,60,811
Somnath,2022-02-02,2,0,2,0,Morning 6-9,1.0,27,716
Somnath,2022-02-02,2,0,2,0,Afternoon 10-1,1.0,27,1024
Somnath,2022-02-02,2,0,2,0,Evening 4-7,1.0,27,1287
Somnath,2022-02-02,2,0,2,0,Night 8-11,1.0,27,569
Dwarka,2022-02-02,2,0,2,0,Morning 6-9,1.0,44,910
Dwarka,2022-02-02,2,0,2,0,Afternoon 10-1,1.0,44,1261
Dwarka,2022-02-02,2,0,2,0,Evening 4-7,1.0,44,1634
Dwarka,2022-02-02,2,0,2,0,Night 8-11,1.0,44,703
Ambaji,2022-02-02,2,0,2,0,Morning 6-9,1.0,59,595
Ambaji,2022-02-02,2,0,2,0,Afternoon 10-1,1.0,59,958
Ambaji,2022-02-02,2,0,2,0,Evening 4-7,1.0,59,1132
Ambaji,2022-02-02,2,0,2,0,Night 8-11,1.0,59,499
Pavagadh,2022-02-02,2,0,2,0,Morning 6-9,1.0,59,1030
Pavagadh,2022-02-02,2,0,2,0,Afternoon 10-1,1.0,59,1450
Pavagadh,2022-02-02,2,0,2,0,Evening 4-7,1.0,59,1811
Pavagadh,2022-02-02,2,0,2,0,Night 8-11,1.0,59,814
Somnath,2022-02-03,3,0,2,0,Morning 6-9,1.0,26,730
Somnath,2022-02-03,3,0,2,0,Afternoon 10-1,1.0,26,1024
Somnath,2022-02-03,3,0,2,0,Evening 4-7,1.0,26,1351
Somnath,2022-02-03,3,0,2,0,Night 8-11,1.0,26,516
Dwarka,2022-02-03,3,0,2,0,Morning 6-9,1.0,43,890
Dwarka,2022-02-03,3,0,2,0,Afternoon 10-1,1.0,43,1249
Dwarka,2022-02-03,3,0,2,0,Evening 4-7,1.0,43,1585
Dwarka,2022-02-03,3,0,2,0,Night 8-11,1.0,43,684
Ambaji,2022-02-03,3,0,2,0,Morning 6-9,1.0,58,616
Ambaji,2022-02-03,3,0,2,0,Afternoon 10-1,1.0,58,923
Ambaji,2022-02-03,3,0,2,0,Evening 4-7,1.0,58,1209
Ambaji,2022-02-03,3,0,2,0,Night 8-11,1.0,58,476
Pavagadh,2022-02-03,3,0,2,0,Morning 6-9,1.0,58,1098
Pavagadh,2022-02-03,3,0,2,0,Afternoon 10-1,1.0,58,1492
Pavagadh,2022-02-03,3,0,2,0,Evening 4-7,1.0,58,1979
Pavagadh,2022-02-03,3,0,2,0,Night 8-11,1.0,58,859
Somnath,2022-02-04,4,0,2,0,Morning 6-9,1.0,25,651
Somnath,2022-02-04,4,0,2,0,Afternoon 10-1,1.0,25,1029
Somnath,2022-02-04,4,0,2,0,Evening 4-7,1.0,25,1348
Somnath,2022-02-04,4,0,2,0,Night 8-11,1.0,25,548
Dwarka,2022-02-04,4,0,2,0,Morning 6-9,1.0,42,906
Dwarka,2022-02-04,4,0,2,0,Afternoon 10-1,1.0,42,1281
Dwarka,2022-02-04,4,0,2,0,Evening 4-7,1.0,42,1633
Dwarka,2022-02-04,4,0,2,0,Night 8-11,1.0,42,678
Ambaji,2022-02-04,4,0,2,0,Morning 6-9,1.0,57,667
Ambaji,2022-02-04,4,0,2,0,Afternoon 10-1,1.0,57,947
Ambaji,2022-02-04,4,0,2,0,Evening 4-7,1.0,57,1178
Ambaji,2022-02-04,4,0,2,0,Night 8-11,1.0,57,479
Pavagadh,2022-02-04,4,0,2,0,Morning 6-9,1.0,57,1042
Pavagadh,2022-02-04,4,0,2,0,Afternoon 10-1,1.0,57,1535
Pavagadh,2022-02-04,4,0,2,0,Evening 4-7,1.0,57,1968
Pavagadh,2022-02-04,4,0,2,0,Night 8-11,1.0,57,799
Somnath,2022-02-05,5,1,2,0,Morning 6-9,1.0,24,1009
Somnath,2022-02-05,5,1,2,0,Afternoon 10-1,1.0,24,1588
Somnath,2022-02-05,5,1,2,0,Evening 4-7,1.0,24,1882
Somnath,2022-02-05,5,1,2,0,Night 8-11,1.0,24,753
Dwarka,2022-02-05,5,1,2,0,Morning 6-9,1.0,41,1291
Dwarka,2022-02-05,5,1,2,0,Afternoon 10-1,1.0,41,1782
Dwarka,2022-02-05,5,1,2,0,Evening 4-7,1.0,41,2063
Dwarka,2022-02-05,5,1,2,0,Night 8-11,1.0,41,904
Ambaji,2022-02-05,5,1,2,0,Morning 6-9,1.0,56,814
Ambaji,2022-02-05,5,1,2,0,Afternoon 10-1,1.0,56,1276
Ambaji,2022-02-05,5,1,2,0,Evening 4-7,1.0,56,1605
Ambaji,2022-02-05,5,1,2,0,Night 8-11,1.0,56,718
Pavagadh,2022-02-05,5,1,2,0,Morning 6-9,1.0,56,1485
Pavagadh,2022-02-05,5,1,2,0,Afternoon 10-1,1.0,56,2137
Pavagadh,2022-02-05,5,1,2,0,Evening 4-7,1.0,56,2762
Pavagadh,2022-02-05,5,1,2,0,Night 8-11,1.0,56,1022
Somnath,2022-02-06,6,1,2,0,Morning 6-9,1.0,23,1006
Somnath,2022-02-06,6,1,2,0,Afternoon 10-1,1.0,23,1511
Somnath,2022-02-06,6,1,2,0,Evening 4-7,1.0,23,1711
Somnath,2022-02-06,6,1,2,0,Night 8-11,1.0,23,797
Dwarka,2022-02-06,6,1,2,0,Morning 6-9,1.0,40,1248
Dwarka,2022-02-06,6,1,2,0,Afternoon 10-1,1.0,40,1781
Dwarka,2022-02-06,6,1,2,0,Evening 4-7,1.0,40,2303
Dwarka,2022-02-06,6,1,2,0,Night 8-11,1.0,40,1027
Ambaji,2022-02-06,6,1,2,0,Morning 6-9,1.0,55,886
Ambaji,2022-02-06,6,1,2,0,Afternoon 10-1,1.0,55,1307
Ambaji,2022-02-06,6,1,2,0,Evening 4-7,1.0,55,1575
Ambaji,2022-02-06,6,1,2,0,Night 8-11,1.0,55,650
Pavagadh,2022-02-06,6,1,2,0,Morning 6-9,1.9,55,2878
Pavagadh,2022-02-06,6,1,2,0,Afternoon 10-1,1.9,55,3957
Pavagadh,2022-02-06,6,1,2,0,Evening 4-7,1.9,55,5095
Pavagadh,2022-02-06,6,1,2,0,Night 8-11,1.9,55,2090
Somnath,2022-02-07,0,0,2,0,Morning 6-9,1.0,22,736
Somnath,2022-02-07,0,0,2,0,Afternoon 10-1,1.0,22,1077
Somnath,2022-02-07,0,0,2,0,Evening 4-7,1.0,22,1372
Somnath,2022-02-07,0,0,2,0,Night 8-11,1.0,22,541
Dwarka,2022-02-07,0,0,2,0,Morning 6-9,1.0,39,883
Dwarka,2022-02-07,0,0,2,0,Afternoon 10-1,1.0,39,1261
Dwarka,2022-02-07,0,0,2,0,Evening 4-7,1.0,39,1599
Dwarka,2022-02-07,0,0,2,0,Night 8-11,1.0,39,693
Ambaji,2022-02-07,0,0,2,0,Morning 6-9,1.0,54,657
Ambaji,2022-02-07,0,0,2,0,Afternoon 10-1,1.0,54,903
Ambaji,2022-02-07,0,0,2,0,Evening 4-7,1.0,54,1203
Ambaji,2022-02-07,0,0,2,0,Night 8-11,1.0,54,514
Pavagadh,2022-02-07,0,0,2,0,Morning 6-9,1.0,54,1080
Pavagadh,2022-02-07,0,0,2,0,Afternoon 10-1,1.0,54,1680
Pavagadh,2022-02-07,0,0,2,0,Evening 4-7,1.0,54,1878
Pavagadh,2022-02-07,0,0,2,0,Night 8-11,1.0,54,772
Somnath,2022-02-08,1,0,2,0,Morning 6-9,1.0,21,671
Somnath,2022-02-08,1,0,2,0,Afternoon 10-1,1.0,21,1126
Somnath,2022-02-08,1,0,2,0,Evening 4-7,1.0,21,1352
Somnath,2022-02-08,1,0,2,0,Night 8-11,1.0,21,551
Dwarka,2022-02-08,1,0,2,0,Morning 6-9,1.0,38,902
Dwarka,2022-02-08,1,0,2,0,Afternoon 10-1,1.0,38,1253
Dwarka,2022-02-08,1,0,2,0,Evening 4-7,1.0,38,1787
Dwarka,2022-02-08,1,0,2,0,Night 8-11,1.0,38,686
Ambaji,2022-02-08,1,0,2,0,Morning 6-9,1.0,53,640
Ambaji,2022-02-08,1,0,2,0,Afternoon 10-1,1.0,53,965
Ambaji,2022-02-08,1,0,2,0,Evening 4-7,1.0,53,1185
Ambaji,2022-02-08,1,0,2,0,Night 8-11,1.0,53,492
Pavagadh,2022-02-08,1,0,2,0,Morning 6-9,1.0,53,1029
Pavagadh,2022-02-08,1,0,2,0,Afternoon 10-1,1.0,53,1592
Pavagadh,2022-02-08,1,0,2,0,Evening 4-7,1.0,53,2083
Pavagadh,2022-02-08,1,0,2,0,Night 8-11,1.0,53,856
Somnath,2022-02-09,2,0,2,0,Morning 6-9,1.0,20,769
Somnath,2022-02-09,2,0,2,0,Afternoon 10-1,1.0,20,1041
Somnath,2022-02-09,2,0,2,0,Evening 4-7,1.0,20,1265
Somnath,2022-02-09,2,0,2,0,Night 8-11,1.0,20,550
Dwarka,2022-02-09,2,0,2,0,Morning 6-9,1.0,37,894
Dwarka,2022-02-09,2,0,2,0,Afternoon 10-1,1.0,37,1370
Dwarka,2022-02-09,2,0,2,0,Evening 4-7,1.0,37,1517
Dwarka,2022-02-09,2,0,2,0,Night 8-11,1.0,37,724
Ambaji,2022-02-09,2,0,2,0,Morning 6-9,1.0,52,633
Ambaji,2022-02-09,2,0,2,0,Afternoon 10-1,1.0,52,921
Ambaji,2022-02-09,2,0,2,0,Evening 4-7,1.0,52,1115
Ambaji,2022-02-09,2,0,2,0,Night 8-11,1.0,52,455
Pavagadh,2022-02-09,2,0,2,0,Morning 6-9,1.0,52,1097
Pavagadh,2022-02-09,2,0,2,0,Afternoon 10-1,1.0,52,1567
Pavagadh,2022-02-09,2,0,2,0,Evening 4-7,1.0,52,1838
Pavagadh,2022-02-09,2,0,2,0,Night 8-11,1.0,52,770
Somnath,2022-02-10,3,0,2,0,Morning 6-9,1.0,19,713
Somnath,2022-02-10,3,0,2,0,Afternoon 10-1,1.0,19,1133
Somnath,2022-02-10,3,0,2,0,Evening 4-7,1.0,19,1304
Somnath,2022-02-10,3,0,2,0,Night 8-11,1.0,19,519
Dwarka,2022-02-10,3,0,2,0,Morning 6-9,1.0,36,884
Dwarka,2022-02-10,3,0,2,0,Afternoon 10-1,1.0,36,1298
Dwarka,2022-02-10,3,0,2,0,Evening 4-7,1.0,36,1452
Dwarka,2022-02-10,3,0,2,0,Night 8-11,1.0,36,681
Ambaji,2022-02-10,3,0,2,0,Morning 6-9,1.0,51,632
Ambaji,2022-02-10,3,0,2,0,Afternoon 10-1,1.0,51,964
Ambaji,2022-02-10,3,0,2,0,Evening 4-7,1.0,51,1248
Ambaji,2022-02-10,3,0,2,0,Night 8-11,1.0,51,509
Pavagadh,2022-02-10,3,0,2,0,Morning 6-9,1.0,51,1051
Pavagadh,2022-02-10,3,0,2,0,Afternoon 10-1,1.0,51,1493
Pavagadh,2022-02-10,3,0,2,0,Evening 4-7,1.0,51,2137
Pavagadh,2022-02-10,3,0,2,0,Night 8-11,1.0,51,814
Somnath,2022-02-11,4,0,2,0,Morning 6-9,1.0,18,723
Somnath,2022-02-11,4,0,2,0,Afternoon 10-1,1.0,18,1061
Somnath,2022-02-11,4,0,2,0,Evening 4-7,1.0,18,1328
Somnath,2022-02-11,4,0,2,0,Night 8-11,1.0,18,549
Dwarka,2022-02-11,4,0,2,0,Morning 6-9,1.0,35,872
Dwarka,2022-02-11,4,0,2,0,Afternoon 10-1,1.0,35,1284
Dwarka,2022-02-11,4,0,2,0,Evening 4-7,1.0,35,1625
Dwarka,2022-02-11,4,0,2,0,Night 8-11,1.0,35,668
Ambaji,2022-02-11,4,0,2,0,Morning 6-9,1.0,50,619
Ambaji,2022-02-11,4,0,2,0,Afternoon 10-1,1.0,50,941
Ambaji,2022-02-11,4,0,2,0,Evening 4-7,1.0,50,1151
Ambaji,2022-02-11,4,0,2,0,Night 8-11,1.0,50,517
Pavagadh,2022-02-11,4,0,2,0,Morning 6-9,1.0,50,950
Pavagadh,2022-02-11,4,0,2,0,Afternoon 10-1,1.0,50,1631
Pavagadh,2022-02-11,4,0,2,0,Evening 4-7,1.0,50,2034
Pavagadh,2022-02-11,4,0,2,0,Night 8-11,1.0,50,745
Somnath,2022-02-12,5,1,2,0,Morning 6-9,1.0,17,983
Somnath,2022-02-12,5,1,2,0,Afternoon 10-1,1.0,17,1444
Somnath,2022-02-12,5,1,2,0,Evening 4-7,1.0,17,1716
Somnath,2022-02-12,5,1,2,0,Night 8-11,1.0,17,739
Dwarka,2022-02-12,5,1,2,0,Morning 6-9,1.0,34,1177
Dwarka,2022-02-12,5,1,2,0,Afternoon 10-1,1.0,34,1938
Dwarka,2022-02-12,5,1,2,0,Evening 4-7,1.0,34,2330
Dwarka,2022-02-12,5,1,2,0,Night 8-11,1.0,34,990
Ambaji,2022-02-12,5,1,2,0,Morning 6-9,1.0,49,905
Ambaji,2022-02-12,5,1,2,0,Afternoon 10-1,1.0,49,1235
Ambaji,2022-02-12,5,1,2,0,Evening 4-7,1.0,49,1571
Ambaji,2022-02-12,5,1,2,0,Night 8-11,1.0,49,686
Pavagadh,2022-02-12,5,1,2,0,Morning 6-9,1.0,49,1395
Pavagadh,2022-02-12,5,1,2,0,Afternoon 10-1,1.0,49,2218
Pavagadh,2022-02-12,5,1,2,0,Evening 4-7,1.0,49,2648
Pavagadh,2022-02-12,5,1,2,0,Night 8-11,1.0,49,1104
Somnath,2022-02-13,6,1,2,0,Morning 6-9,1.0,16,1025
Somnath,2022-02-13,6,1,2,0,Afternoon 10-1,1.0,16,1492
Somnath,2022-02-13,6,1,2,0,Evening 4-7,1.0,16,1792
Somnath,2022-02-13,6,1,2,0,Night 8-11,1.0,16,798
Dwarka,2022-02-13,6,1,2,0,Morning 6-9,1.0,33,1178
Dwarka,2022-02-13,6,1,2,0,Afternoon 10-1,1.0,33,1856
Dwarka,2022-02-13,6,1,2,0,Evening 4-7,1.0,33,2299
Dwarka,2022-02-13,6,1,2,0,Night 8-11,1.0,33,930
Ambaji,2022-02-13,6,1,2,0,Morning 6-9,1.0,48,891
Ambaji,2022-02-13,6,1,2,0,Afternoon 10-1,1.0,48,1229
Ambaji,2022-02-13,6,1,2,0,Evening 4-7,1.0,48,1664
Ambaji,2022-02-13,6,1,2,0,Night 8-11,1.0,48,668
Pavagadh,2022-02-13,6,1,2,0,Morning 6-9,1.9,48,2728
Pavagadh,2022-02-13,6,1,2,0,Afternoon 10-1,1.9,48,4269
Pavagadh,2022-02-13,6,1,2,0,Evening 4-7,1.9,48,4937
Pavagadh,2022-02-13,6,1,2,0,Night 8-11,1.9,48,2010
Somnath,2022-02-14,0,0,2,0,Morning 6-9,1.0,15,678
Somnath,2022-02-14,0,0,2,0,Afternoon 10-1,1.0,15,1088
Somnath,2022-02-14,0,0,2,0,Evening 4-7,1.0,15,1250
Somnath,2022-02-14,0,0,2,0,Night 8-11,1.0,15,591
Dwarka,2022-02-14,0,0,2,0,Morning 6-9,1.0,32,818
Dwarka,2022-02-14,0,0,2,0,Afternoon 10-1,1.0,32,1402
Dwarka,2022-02-14,0,0,2,0,Evening 4-7,1.0,32,1641
Dwarka,2022-02-14,0,0,2,0,Night 8-11,1.0,32,680
Ambaji,2022-02-14,0,0,2,0,Morning 6-9,1.0,47,624
Ambaji,2022-02-14,0,0,2,0,Afternoon 10-1,1.0,47,952
Ambaji,2022-02-14,0,0,2,0,Evening 4-7,1.0,47,1161
Ambaji,2022-02-14,0,0,2,0,Night 8-11,1.0,47,509
Pavagadh,2022-02-14,0,0,2,0,Morning 6-9,1.0,47,1067
Pavagadh,2022-02-14,0,0,2,0,Afternoon 10-1,1.0,47,1572
Pavagadh,2022-02-14,0,0,2,0,Evening 4-7,1.0,47,1909
Pavagadh,2022-02-14,0,0,2,0,Night 8-11,1.0,47,811
Somnath,2022-02-15,1,0,2,0,Morning 6-9,1.0,14,731
Somnath,2022-02-15,1,0,2,0,Afternoon 10-1,1.0,14,990
Somnath,2022-02-15,1,0,2,0,Evening 4-7,1.0,14,1246
Somnath,2022-02-15,1,0,2,0,Night 8-11,1.0,14,569
Dwarka,2022-02-15,1,0,2,0,Morning 6-9,1.0,31,899
Dwarka,2022-02-15,1,0,2,0,Afternoon 10-1,1.0,31,1303
Dwarka,2022-02-15,1,0,2,0,Evening 4-7,1.0,31,1629
Dwarka,2022-02-15,1,0,2,0,Night 8-11,1.0,31,692
Ambaji,2022-02-15,1,0,2,0,Morning 6-9,1.0,46,624
Ambaji,2022-02-15,1,0,2,0,Afternoon 10-1,1.0,46,908
Ambaji,2022-02-15,1,0,2,0,Evening 4-7,1.0,46,1172
Ambaji,2022-02-15,1,0,2,0,Night 8-11,1.0,46,468
Pavagadh,2022-02-15,1,0,2,0,Morning 6-9,1.0,46,1080
Pavagadh,2022-02-15,1,0,2,0,Afternoon 10-1,1.0,46,1456
Pavagadh,2022-02-15,1,0,2,0,Evening 4-7,1.0,46,2017
